archiveType,climateInterpretation_variable,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits,DuplicateDetails
tree,nan,asia_nepa029,FE23_asia_nepa029,2670.0,28.116666793823242,85.26667022705078,Langtang,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa029.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,TSDU,standardized_anomalies,CE,N/A
tree,nan,asia_nepa030,FE23_asia_nepa030,2880.0,27.46666717529297,87.16666412353516,LukuchiKhola,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa030.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,TSDU,standardized_anomalies,CE,N/A
tree,nan,asia_nepa031,FE23_asia_nepa031,2900.0,28.350000381469727,84.1500015258789,MarsyangdiKhola,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa031.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,ABSB,standardized_anomalies,CE,N/A
tree,nan,asia_nepa032,FE23_asia_nepa032,3200.0,27.399999618530273,87.11666870117188,Mumbuk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa032.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,ABSB,standardized_anomalies,CE,N/A
tree,nan,asia_nepa033,FE23_asia_nepa033,1420.0,27.450000762939453,85.1500015258789,Nagarjun,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa033.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,PIRO,standardized_anomalies,CE,N/A
tree,nan,asia_nepa034,FE23_asia_nepa034,3250.0,27.41666603088379,87.0999984741211,NeheKarka,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa034.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,ABSB,standardized_anomalies,CE,N/A
tree,nan,asia_nepa035,FE23_asia_nepa035,2950.0,28.433332443237305,83.0999984741211,PunHill,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa035.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,ABSB,standardized_anomalies,CE,N/A
tree,nan,asia_nepa036,FE23_asia_nepa036,3630.0,27.433332443237305,87.11666870117188,Rachel'sDeath,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa036.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,ABSB,standardized_anomalies,CE,N/A
tree,~T~M,asia_nepa037,FE23_asia_nepa037,3000.0,29.350000381469727,82.05000305175781,RaraGoan,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa037.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,PCSM,standardized_anomalies,CE,N/A
tree,nan,asia_nepa038,FE23_asia_nepa038,3115.0,28.03333282470703,85.06666564941406,Banal-Salme,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa038.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,ABSB,standardized_anomalies,CE,N/A
tree,nan,asia_nepa039,FE23_asia_nepa039,3115.0,28.03333282470703,85.06666564941406,Banal-Salme,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa039.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,TSDU,standardized_anomalies,CE,N/A
tree,nan,asia_nepa040,FE23_asia_nepa040,2080.0,29.049999237060547,81.5,TilaNala,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa040.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Zuber,TRW,PIRO,standardized_anomalies,CE,N/A
tree,nan,asia_nepa041,FE23_asia_nepa041,2950.0,27.350000381469727,86.3499984741211,Tragdobuk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa041.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,TSDU,standardized_anomalies,CE,N/A
tree,TM,asia_nepa042,FE23_asia_nepa042,3033.0,27.5,87.88333129882812,YalungKhola,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa042.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Krusic,TRW,TSDU,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ001,FE23_asia_russ001,150.0,66.83333587646484,65.75,PolarUralsUpperTimberlineNearSpringSite,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ001.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LASI,standardized_anomalies,CE,N/A
tree,nan,asia_russ002,FE23_asia_russ002,550.0,64.66666412353516,60.0,SubpolarUralsUpperTimberlineNearSpringSite,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ002.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LASI,standardized_anomalies,CE,N/A
tree,TM,asia_russ003,FE23_asia_russ003,800.0,59.58333206176758,59.16666793823242,NorthUralsUpperTimberlineNearSpringSite,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ003.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LASI,standardized_anomalies,CE,N/A
tree,M,asia_russ004,FE23_asia_russ004,1000.0,54.5,58.83333206176758,SouthUralsSubalpineBeltNearSpringSite,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ004.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LASI,standardized_anomalies,CE,N/A
tree,T,asia_russ014,FE23_asia_russ014,900.0,55.900001525878906,158.8000030517578,EssoVillageKamchatka,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ014.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LAGM,standardized_anomalies,CE,N/A
tree,T,asia_russ015,FE23_asia_russ015,750.0,55.81666564941406,160.1666717529297,TolbachekVolcanoKamchatka,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ015.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Shiyatov,TRW,LAGM,standardized_anomalies,CE,N/A
tree,nan,asia_russ016,FE23_asia_russ016,150.0,66.26667022705078,30.799999237060547,PääjärviPyaozera,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ016.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Meriläinen,TRW,PISY,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ019,FE23_asia_russ019,40.0,72.5,105.16666412353516,LukunskaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ019.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Jacoby,TRW,LAGM,standardized_anomalies,CE,N/A
tree,M,asia_russ020w,FE23_asia_russ020w,700.0,53.599998474121094,105.0,"Baikalsee,Irkutsk",https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ020w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ021w,FE23_asia_russ021w,250.0,66.86666870117188,65.63333129882812,PolarUral(historisch),https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ021w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ022w,FE23_asia_russ022w,250.0,66.86666870117188,65.63333129882812,PolarUral(rezent),https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ022w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ023w,FE23_asia_russ023w,15.0,66.66666412353516,82.33333587646484,Sidorovsk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ023w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ024w,FE23_asia_russ024w,130.0,70.5999984741211,104.25,KotuykanRiverB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ024w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ025w,FE23_asia_russ025w,130.0,69.78333282470703,119.11666870117188,OlenokRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ025w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ027w,FE23_asia_russ027w,60.0,68.25,80.18333435058594,Indikyakha-River,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ027w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ028w,FE23_asia_russ028w,160.0,67.96666717529297,88.91666412353516,KulyumbeRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ028w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ029w,FE23_asia_russ029w,50.0,70.51667022705078,89.5,IkonRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ029w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ030w,FE23_asia_russ030w,160.0,67.96666717529297,88.91666412353516,KulyumbeRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ030w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ031w,FE23_asia_russ031w,60.0,69.58333587646484,90.5,OzeraLama,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ031w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ032w,FE23_asia_russ032w,80.0,66.13333129882812,71.66666412353516,NadimRiverB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ032w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ033w,FE23_asia_russ033w,30.0,66.08333587646484,77.68333435058594,YevoyakhaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ033w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ034w,FE23_asia_russ034w,90.0,66.81666564941406,69.28333282470703,ShchuchyeRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ034w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ035w,FE23_asia_russ035w,90.0,67.19999694824219,69.83333587646484,KhadytaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ035w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
tree,nan,asia_russ036w,FE23_asia_russ036w,230.0,64.91666412353516,42.5,Pinega,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ036w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,nan,asia_russ037w,FE23_asia_russ037w,100.0,65.5,72.6500015258789,KheygiyakhaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ037w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ038w,FE23_asia_russ038w,130.0,70.26667022705078,103.51667022705078,KotuyRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ038w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,nan,asia_russ039w,FE23_asia_russ039w,230.0,64.91666412353516,42.5,Pinega,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ039w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCAB,standardized_anomalies,CE,N/A
tree,nan,asia_russ040w,FE23_asia_russ040w,70.0,65.5999984741211,50.63333511352539,Nonburg,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ040w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,nan,asia_russ041w,FE23_asia_russ041w,70.0,65.5999984741211,50.63333511352539,Nonburg,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ041w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,nan,asia_russ042w,FE23_asia_russ042w,65.0,66.21666717529297,56.33333206176758,ShchelyBozh,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ042w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,T,asia_russ043w,FE23_asia_russ043w,120.0,63.43333435058594,43.54999923706055,Voroney,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ043w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCAB,standardized_anomalies,CE,N/A
tree,T,asia_russ044w,FE23_asia_russ044w,120.0,63.43333435058594,43.54999923706055,Voroney,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ044w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
tree,T,asia_russ045w,FE23_asia_russ045w,120.0,63.43333435058594,43.54999923706055,Voroney,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ045w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,T,asia_russ046w,FE23_asia_russ046w,65.0,66.21666717529297,56.33333206176758,ShchelyBozh,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ046w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,T,asia_russ047w,FE23_asia_russ047w,70.0,64.25,53.56666564941406,Kedvaran,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ047w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ048w,FE23_asia_russ048w,300.0,68.5999984741211,112.25,Olenjok,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ048w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,M,asia_russ049w,FE23_asia_russ049w,60.0,62.16666793823242,44.41666793823242,VerhnajaToima,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ049w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCAB,standardized_anomalies,CE,N/A
tree,nan,asia_russ050w,FE23_asia_russ050w,180.0,66.51667022705078,122.33333587646484,Zhigansk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ050w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,nan,asia_russ051w,FE23_asia_russ051w,60.0,62.16666793823242,44.41666793823242,VerhnajaToima,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ051w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,T,asia_russ052w,FE23_asia_russ052w,60.0,62.16666793823242,44.41666793823242,VerhnajaToimaB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ052w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,nan,asia_russ053w,FE23_asia_russ053w,100.0,67.44999694824219,142.61666870117188,Zhaschiviersk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ053w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
tree,M,asia_russ055w,FE23_asia_russ055w,100.0,63.38333511352539,125.80000305175781,Khotugn-Uladan-Tukulan,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ055w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ056w,FE23_asia_russ056w,35.0,66.88333129882812,51.95000076293945,Charijaga,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ056w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,nan,asia_russ057w,FE23_asia_russ057w,400.0,62.46666717529297,137.75,KhandigaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ057w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ058w,FE23_asia_russ058w,35.0,66.88333129882812,51.95000076293945,Charijaga,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ058w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,nan,asia_russ059w,FE23_asia_russ059w,130.0,69.28333282470703,125.33333587646484,Uel-Siktjachriver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ059w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,nan,asia_russ060w,FE23_asia_russ060w,70.0,64.91666412353516,42.5,Leshukonskoe,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ060w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,T,asia_russ061w,FE23_asia_russ061w,70.0,64.25,53.56666564941406,Kedvaran,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ061w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
tree,T,asia_russ062w,FE23_asia_russ062w,70.0,64.25,53.56666564941406,Kedvaran,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ062w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ063w,FE23_asia_russ063w,45.0,68.41666412353516,143.1666717529297,AyandinaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ063w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,T,asia_russ064w,FE23_asia_russ064w,65.0,66.21666717529297,56.33333206176758,ShchelyBozh,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ064w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ065w,FE23_asia_russ065w,150.0,69.76667022705078,112.81666564941406,KuonamkaRiver(trocken),https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ065w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,nan,asia_russ066w,FE23_asia_russ066w,400.0,62.46666717529297,137.75,KhandigaRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ066w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ069w,FE23_asia_russ069w,150.0,69.76667022705078,112.81666564941406,KuonamkaRiver(feucht),https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ069w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,nan,asia_russ070w,FE23_asia_russ070w,450.0,63.516666412353516,151.71665954589844,Seimchan-river,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ070w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LAGM,standardized_anomalies,CE,N/A
tree,~T~M,asia_russ071w,FE23_asia_russ071w,15.0,66.66666412353516,82.33333587646484,Sidorovsk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ071w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCOB,standardized_anomalies,CE,N/A
tree,nan,asia_russ072w,FE23_asia_russ072w,160.0,60.70000076293945,51.38333511352539,Nyuchpas,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ072w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PCAB,standardized_anomalies,CE,N/A
tree,T,asia_russ073w,FE23_asia_russ073w,130.0,65.33333587646484,41.11666488647461,Zolotica,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ073w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,nan,asia_russ074w,FE23_asia_russ074w,160.0,60.70000076293945,51.38333511352539,Nyuchpas,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ074w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,PISY,standardized_anomalies,CE,N/A
tree,TM,asia_russ075w,FE23_asia_russ075w,160.0,60.70000076293945,51.38333511352539,Nyuchpas,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ075w.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Schweingruber,TRW,LASI,standardized_anomalies,CE,N/A
