# Decisions for duplicate candidate pairs. 
# Modified by Michael Neil Evans (MNE)
# E-Mail: mnevans@umd.edu
# Modified on: 2024-11-26 15:28:29.599964 (UTC)
index 1,index 2,figure path,datasetId 1,datasetId 2,originalDatabase 1,originalDatabase 2,geo_siteName 1,geo_siteName 2,geo_meanLat 1,geo_meanLat 2,geo_meanLon 1,geo_meanLon 2,geo_meanElevation 1,geo_meanElevation 2,archiveType 1,archiveType 2,paleoData_proxy 1,paleoData_proxy 2,originalDataURL 1,originalDataURL 2,year 1,year 2,Decision 1,Decision 2,Decision type,Decision comment
653,3767,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/133_pages2k_Ocean2kHR_183_iso2k_Ocean2kHR_183__653_3767.jpg,pages2k_Ocean2kHR_183,iso2k_Ocean2kHR_183,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Palau,Palau,7.285900115966797,7.285900115966797,134.25030517578125,134.25030517578125,-12.0,-12.0,coral,coral,d18O,d18O,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339,https://www.ncdc.noaa.gov/paleo/study/16339,1793.2-2008.2,1793.2-2008.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
654,3431,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/134_pages2k_NAm_3616_FE23_northamerica_usa_wy022__654_3431.jpg,pages2k_NAm_3616,FE23_northamerica_usa_wy022,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Medicine Bow Peak,MedicineBowPeak,41.29999923706055,41.29999923706055,-107.69999694824219,-107.69999694824219,3150.0,3150.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/2833,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy022.rwl,1401.0-1983.0,1717.0-1983.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
667,3515,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/135_pages2k_Ocean2kHR_008_ch2k_KU00NIN01150_69__667_3515.jpg,pages2k_Ocean2kHR_008,ch2k_KU00NIN01150_69,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Ningaloo,"Ningaloo Reef, Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,coral,coral,d18O,d18O,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_study_id:1867,https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1878.7-1995.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
667,3721,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/136_pages2k_Ocean2kHR_008_iso2k_CO00KUNI01Ab__667_3721.jpg,pages2k_Ocean2kHR_008,iso2k_CO00KUNI01Ab,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Ningaloo,"Ningaloo Reef, West Australia",-21.905000686645508,-21.905000686645508,113.96499633789062,113.96499633789062,-3.0,-3.0,coral,coral,d18O,d18O,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_study_id:1867,https://www.ncdc.noaa.gov/paleo/study/1867,1878.7-1995.2,1879.1-1994.9,REMOVE,KEEP,MANUAL,keep iso2k version for better originalDataURL
671,3534,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/137_pages2k_Ocean2kHR_141_ch2k_TU01LAI01192_88__671_3534.jpg,pages2k_Ocean2kHR_141,ch2k_TU01LAI01192_88,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,"Laing Island, Papua New Guinea","Laing Island, Papua New Guinea",-4.150000095367432,-4.150000095367432,144.88330078125,144.88299560546875,-3.0,-3.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1866,https://www.ncdc.noaa.gov/paleo/study/1866,1884.5-1993.0,1884.5-1993.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (perfect correlation). Automatically choose #1.
673,2681,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/138_pages2k_NAm_2596_FE23_northamerica_usa_co633__673_2681.jpg,pages2k_NAm_2596,FE23_northamerica_usa_co633,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Cameron Pass,CameronPass,40.599998474121094,40.54999923706055,-105.80000305175781,-105.83333587646484,3100.0,3100.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/5502,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co633.rwl,1552.0-2003.0,1578.0-2003.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
681,3888,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/139_pages2k_Arc_089_iso2k_IC13OPAN01A__681_3888.jpg,pages2k_Arc_089,iso2k_IC13OPAN01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,"Akademii Nauk Ice Cap, Severnaya Zemlya (Russian Arctic)",Akademii Nauk,80.5199966430664,80.5199966430664,94.81999969482422,94.81999969482422,750.0,750.0,glacier ice,glacier ice,d18O,d18O,https://doi.pangaea.de/10.1594/PANGAEA.824732,https://doi.pangaea.de/10.1594/pangaea.824732,900.0-1998.0,900.0-1998.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
684,856,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/140_pages2k_NAm_940_FE23_northamerica_canada_cana029__684_856.jpg,pages2k_NAm_940,FE23_northamerica_canada_cana029,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Spruce Creek,SpruceCreek,68.5999984741211,68.63333129882812,-138.60000610351562,-138.63333129882812,381.0,381.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/2939,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana029.rwl,1570.0-1977.0,1637.0-1977.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
691,2875,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/141_pages2k_NAm_2776_FE23_northamerica_usa_mt112__691_2875.jpg,pages2k_NAm_2776,FE23_northamerica_usa_mt112,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Yellow Mountain Ridge,YellowMountainRidge1,45.29999923706055,45.29999923706055,-111.30000305175781,-111.31666564941406,2500.0,2500.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3739,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt112.rwl,470.0-1998.0,850.0-1998.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
691,2876,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/142_pages2k_NAm_2776_FE23_northamerica_usa_mt113__691_2876.jpg,pages2k_NAm_2776,FE23_northamerica_usa_mt113,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Yellow Mountain Ridge,YellowMountainRidge1-EntireBarkTrees,45.29999923706055,45.29999923706055,-111.30000305175781,-111.31666564941406,2500.0,2500.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3739,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt113.rwl,470.0-1998.0,850.0-1998.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
926,1022,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/143_FE23_northamerica_canada_cana100_FE23_northamerica_canada_cana213__926_1022.jpg,FE23_northamerica_canada_cana100,FE23_northamerica_canada_cana213,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),ChenaldesQuatreFourches,ChenaldesQuatreFourchesRecollection,58.78333282470703,58.78333282470703,-111.44999694824219,-111.44999694824219,70.0,70.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana100.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana213.rwl,1856.0-1970.0,1771.0-2000.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_northamerica_canada_cana213) is UPDATE of record 1 (FE23_northamerica_canada_cana100). Automatically choose 2.
931,1026,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/144_FE23_northamerica_canada_cana105_FE23_northamerica_canada_cana217__931_1026.jpg,FE23_northamerica_canada_cana105,FE23_northamerica_canada_cana217,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),AthabascaRiver,AthabascaRiverRecollection,58.36666488647461,58.36666488647461,-111.5,-111.5,75.0,75.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana105.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana217.rwl,1732.0-1970.0,1730.0-2000.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_northamerica_canada_cana217) is UPDATE of record 1 (FE23_northamerica_canada_cana105). Automatically choose 2.
940,977,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/145_FE23_northamerica_canada_cana116_FE23_northamerica_canada_cana168w__940_977.jpg,FE23_northamerica_canada_cana116,FE23_northamerica_canada_cana168w,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),GunisaoLake,GunisaoLake(trocken),53.5,53.5,-96.38333129882812,-96.38333129882812,860.0,860.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana116.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana168w.rwl,1899.0-1988.0,1899.0-1988.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
975,976,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/146_FE23_northamerica_canada_cana161_FE23_northamerica_canada_cana162__975_976.jpg,FE23_northamerica_canada_cana161,FE23_northamerica_canada_cana162,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),AdamsLake,AdamsLake,51.03333282470703,51.03333282470703,-119.05000305175781,-119.05000305175781,1900.0,1900.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana161.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana162.rwl,1730.0-1996.0,1730.0-1996.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
1716,1717,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/147_FE23_northamerica_mexico_mexi022_FE23_northamerica_mexico_mexi023__1716_1717.jpg,FE23_northamerica_mexico_mexi022,FE23_northamerica_mexico_mexi023,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),CerroBaraja,CerroBarajaandLosAngelesSawmill,26.399999618530273,26.399999618530273,-106.08333587646484,-106.08333587646484,3170.0,3170.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi022.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi023.rwl,1595.0-1993.0,1505.0-1993.0,COMPOSITE,COMPOSITE,MANUAL,Englemann Spruce v subalpine fir: composite for our purposes
1797,1850,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/148_FE23_australia_newz003_FE23_australia_newz060__1797_1850.jpg,FE23_australia_newz003,FE23_australia_newz060,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),MountEgmont,MountEgmontRecollection,-39.25,-39.25,174.0833282470703,174.0833282470703,1050.0,1050.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz003.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz060.rwl,1687.0-1975.0,1650.0-1977.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_australia_newz060) is UPDATE of record 1 (FE23_australia_newz003). Automatically choose 2.
1801,1882,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/149_FE23_australia_newz008_FE23_australia_newz092__1801_1882.jpg,FE23_australia_newz008,FE23_australia_newz092,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),KoniniForks,KoniniForks,-37.06666564941406,-37.06666564941406,175.13333129882812,175.13333129882812,400.0,400.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz008.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz092.rwl,1740.0-1976.0,1770.0-1976.0,REMOVE,KEEP,MANUAL,"keep 2, update (""re-analysis"") of 1"
1805,1851,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/150_FE23_australia_newz014_FE23_australia_newz061__1805_1851.jpg,FE23_australia_newz014,FE23_australia_newz061,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),NorthEgmont,NorthEgmontRecollection,-39.28333282470703,-39.28333282470703,174.10000610351562,174.10000610351562,991.0,991.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz014.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz061.rwl,1651.0-1976.0,1651.0-1990.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_australia_newz061) is UPDATE of record 1 (FE23_australia_newz014). Automatically choose 2.
1809,1852,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/151_FE23_australia_newz018_FE23_australia_newz062__1809_1852.jpg,FE23_australia_newz018,FE23_australia_newz062,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),Takapari,TakapariRecollection,-40.08333206176758,-40.06666564941406,176.0,175.98333740234375,838.0,838.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz018.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz062.rwl,1432.0-1976.0,1427.0-1986.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_australia_newz062) is UPDATE of record 1 (FE23_australia_newz018). Automatically choose 2.
1810,1853,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/152_FE23_australia_newz019_FE23_australia_newz063__1810_1853.jpg,FE23_australia_newz019,FE23_australia_newz063,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),Urewera,UreweraRecollection,-38.68333435058594,-38.68333435058594,177.1999969482422,177.1999969482422,854.0,854.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz019.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz063.rwl,1409.0-1976.0,1380.0-1992.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_australia_newz063) is UPDATE of record 1 (FE23_australia_newz019). Automatically choose 2.
2376,2504,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/153_FE23_northamerica_usa_ca066_FE23_northamerica_usa_ca628__2376_2504.jpg,FE23_northamerica_usa_ca066,FE23_northamerica_usa_ca628,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),AntelopeLake,AntelopeLakeRecollection,40.150001525878906,40.150001525878906,-120.5999984741211,-120.5999984741211,1480.0,1480.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca066.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca628.rwl,1510.0-1980.0,1518.0-1998.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_northamerica_usa_ca628) is UPDATE of record 1 (FE23_northamerica_usa_ca066). Automatically choose 2.
2377,2504,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/154_FE23_northamerica_usa_ca067_FE23_northamerica_usa_ca628__2377_2504.jpg,FE23_northamerica_usa_ca067,FE23_northamerica_usa_ca628,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),AntelopeLake,AntelopeLakeRecollection,40.150001525878906,40.150001525878906,-120.5999984741211,-120.5999984741211,1480.0,1480.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca067.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca628.rwl,1545.0-1980.0,1518.0-1998.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_northamerica_usa_ca628) is UPDATE of record 1 (FE23_northamerica_usa_ca067). Automatically choose 2.
2395,2489,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/155_FE23_northamerica_usa_ca512_FE23_northamerica_usa_ca613__2395_2489.jpg,FE23_northamerica_usa_ca512,FE23_northamerica_usa_ca613,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),SantaAna,SantaAnaMts.(NewandOld),33.733333587646484,33.733333587646484,-117.55000305175781,-117.55000305175781,1200.0,1200.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca512.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca613.rwl,1756.0-1972.0,1756.0-1995.0,REMOVE,KEEP,MANUAL,"keep 2, header says ""NEW+OLD"", 1 has no header"
2412,2544,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/156_FE23_northamerica_usa_ca535_FE23_northamerica_usa_ca670__2412_2544.jpg,FE23_northamerica_usa_ca535,FE23_northamerica_usa_ca670,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),MethuselahWalk,MethuselahWalkUpdate,37.43333435058594,37.38333511352539,-118.16666412353516,-118.16666412353516,2805.0,2805.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca535.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca670.rwl,850.0-1979.0,1400.0-1995.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_northamerica_usa_ca670) is UPDATE of record 1 (FE23_northamerica_usa_ca535). Automatically choose 2.
2772,2773,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/157_FE23_northamerica_usa_me017_FE23_northamerica_usa_me018__2772_2773.jpg,FE23_northamerica_usa_me017,FE23_northamerica_usa_me018,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),IronboundIsland,IronboundIslandLongCores,44.41666793823242,44.41666793823242,-68.1500015258789,-68.1500015258789,50.0,50.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me017.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/me018.rwl,1693.0-1982.0,1693.0-1982.0,REMOVE,KEEP,MANUAL,"keep 2 (""LongCores"" in geo_siteName)"
2875,2876,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/158_FE23_northamerica_usa_mt112_FE23_northamerica_usa_mt113__2875_2876.jpg,FE23_northamerica_usa_mt112,FE23_northamerica_usa_mt113,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),YellowMountainRidge1,YellowMountainRidge1-EntireBarkTrees,45.29999923706055,45.29999923706055,-111.31666564941406,-111.31666564941406,2500.0,2500.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt112.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt113.rwl,850.0-1998.0,850.0-1998.0,REMOVE,KEEP,MANUAL,composite all cores with entire bark trees for our purposes
2930,2956,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/159_FE23_northamerica_usa_nm024_FE23_northamerica_usa_nm055__2930_2956.jpg,FE23_northamerica_usa_nm024,FE23_northamerica_usa_nm055,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),PueblitoCanyon,PueblitoCanyon,36.68333435058594,36.68333435058594,-107.31666564941406,-107.31666564941406,2103.0,2103.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm024.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm055.rwl,1670.0-1971.0,1670.0-1971.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
3015,3033,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/160_FE23_northamerica_usa_nv060_FE23_northamerica_usa_nv518__3015_3033.jpg,FE23_northamerica_usa_nv060,FE23_northamerica_usa_nv518,FE23 (Breitenmoser et al. (2014)),FE23 (Breitenmoser et al. (2014)),JacksonMountains,JacksonMountainsOct98Re-collection,41.29999923706055,41.29999923706055,-118.43333435058594,-118.43333435058594,2097.0,2097.0,tree,tree,TRW,TRW,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nv060.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nv518.rwl,1336.0-1984.0,1210.0-1998.0,REMOVE,KEEP,AUTO: UPDATE,Record 2 (FE23_northamerica_usa_nv518) is UPDATE of record 1 (FE23_northamerica_usa_nv060). Automatically choose 2.
3447,3448,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/161_ch2k_ZI15MER012_1_ch2k_ZI15MER014_2__3447_3448.jpg,ch2k_ZI15MER012_1,ch2k_ZI15MER014_2,CoralHydro2k v1.0.0,CoralHydro2k v1.0.0,"Rowley Shoals, Australia","Rowley Shoals, Australia",-17.100000381469727,-17.100000381469727,119.5999984741211,119.5999984741211,-17.0,-17.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/19239,https://www.ncdc.noaa.gov/paleo/study/19239,1891.0-2009.0,1891.0-2009.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
3459,3736,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/162_ch2k_ZI04IFR0126_13_iso2k_Ocean2kHR_020__3459_3736.jpg,ch2k_ZI04IFR0126_13,iso2k_Ocean2kHR_020,CoralHydro2k v1.0.0,Iso2k v1.0.1,"Ifaty Reef, Madagascar","Ifaty Reef, SW Madagascar",-23.149999618530273,-23.149999618530273,43.58000183105469,43.58000183105469,-1.1,-1.1,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1897,https://www.ncdc.noaa.gov/paleo/study/16438,1659.6-1995.6,1659.6-1995.6,REMOVE,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #2.
3461,3786,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/163_ch2k_RE18CAY0130_15_iso2k_WEBfe31d859__3461_3786.jpg,ch2k_RE18CAY0130_15,iso2k_WEBfe31d859,CoralHydro2k v1.0.0,Iso2k v1.0.1,"Little Cayman, Cayman Islands",Little Cayman,19.700000762939453,19.700000762939453,-80.05999755859375,-80.05999755859375,-9.0,-9.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/23850,https://www.ncdc.noaa.gov/paleo/study/23850,1887.0-2012.5,1887.0-2012.5,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #2.
3465,3804,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/164_ch2k_KU99HOU0140_19_iso2k_CO99KUHO01Ab__3465_3804.jpg,ch2k_KU99HOU0140_19,iso2k_CO99KUHO01Ab,CoralHydro2k v1.0.0,Iso2k v1.0.1,"Houtman Abrolhos Islands, Australia",Houtman Abrolhos Islands,-28.461700439453125,-28.461700439453125,113.76830291748047,113.76830291748047,-5.0,-5.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1856,https://www.ncdc.noaa.gov/paleo/study/1856,1794.7-1994.4,1794.8-1993.9,KEEP,REMOVE,MANUAL,keep more recent ch2k version but only small differences in year list
3480,3748,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/165_ch2k_HE08LRA0176_34_iso2k_Ocean2kHR_096__3480_3748.jpg,ch2k_HE08LRA0176_34,iso2k_Ocean2kHR_096,CoralHydro2k v1.0.0,Iso2k v1.0.1,"Cayo Sal, Los Roques Archipelago, Venezuela","Cayo Sal, Los Roques Archipelago, Venezuela",11.770000457763672,11.770000457763672,-66.75,-66.75,-2.0,-2.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/12891,https://www.ncdc.noaa.gov/paleo/study/12891,1917.8-2004.8,1917.8-2004.8,REMOVE,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #2.
